📻西八精選音樂頻道,#genre#
"Will You Still Love Me Tomorrow 明天你是否依然愛我 / Bee Gees [ 中英歌詞 ]",https://www.youtube.com/watch?v=bOupB1hpayE
"So In Love With You 深深的愛著你 / Jonny Houlihan [ 西洋鄉村歌曲 ]",https://www.youtube.com/watch?v=OeDI-YhYJjs
"A Love So Beautiful 如此美麗的一段愛情 / Michael Bolton [ 中英歌詞 ]",https://www.youtube.com/watch?v=UfXx4kqbysE
"Where Did All the Good Times Go 美好時光哪裡去了 / Dennis Yost & The Classics IV [ 中英歌詞 ]",https://www.youtube.com/watch?v=x4-o39rvrgs
"Tears in Heaven 淚灑天堂 / Eric Clapton [ 中英歌詞 ]",https://www.youtube.com/watch?v=sVrzDz0gB8E
"The Lady in Red 紅衣女郎 / Chris De Burgh [ 中英歌詞 ]",https://www.youtube.com/watch?v=4bR39G8AcC8
"Who'll Stop the Rain 誰能讓大雨停下 / C.C.R. 清水合唱團[ 中英歌詞 ]",https://www.youtube.com/watch?v=sr2LxR01xU4
"Heart Don't Change My Mind 我的心意已定 / Glenn Medeiros [ 中英歌詞 ]",https://www.youtube.com/watch?v=6sKdhmjQFVs
"Carrie 凱莉 / Europe [ 中英歌詞 ]",https://www.youtube.com/watch?v=rInp8Jtf4Ec
"Do You Miss Me 你想我嗎? / Jocelyn Enriquez [ 懷舊西洋舞曲 ]",https://www.youtube.com/watch?v=s321k_uQqEg
"Angel Queen 天使女王 / Dara Sedaka [ 中英歌詞 ]",https://www.youtube.com/watch?v=RBd7PTBiBxI
"Sealed With a Kiss 以吻封緘 / Jason Donovan [ 中英歌詞 ]",https://www.youtube.com/watch?v=pqEHuo2MQvU
"Kiss And Say Goodbye 吻別 / Manhattan [ 中英歌詞 ]",https://www.youtube.com/watch?v=s1nRllq0Ahk
"A New Day Has Come 真愛來臨 / Celine Dion [ 中英歌詞 ]",https://www.youtube.com/watch?v=uIYlZisyg4I
"Love is Blue 愛是憂鬱 / Heather [ 中英歌詞 ]",https://www.youtube.com/watch?v=Qv6qhTwSy2o
"I'll Be Over You 我會忘了你 / Toto [ 中英歌詞 ]",https://www.youtube.com/watch?v=JbF0P-KMYVQ
"She's My Girl 她是我的小情人 / Morris Albert [ 中英歌詞 ]",https://www.youtube.com/watch?v=rCLmPnQRyMY
"Sugar Baby Love 蜜糖甜心 / The Rubettes [ 中英歌詞 ]",https://www.youtube.com/watch?v=l9DN2e7RO2U
"Eternal Flame 永恆的熱情 / Human Nature [ 中英歌詞 ]",https://www.youtube.com/watch?v=GZqmVBeCKsQ
"Angel of the Morning 晨間天使 / Juice Newton [ 中英歌詞 ]",https://www.youtube.com/watch?v=gUNIsyhwT5M
"Scarborough Fair 史卡博羅市集 / Simon & Garfunkel [ 中英歌詞 ]",https://www.youtube.com/watch?v=gvwH3PJksOk
"Every Heart Needs a Home 每顆心都需要一個歸屬 / St. Paul [中英歌詞 ]",https://www.youtube.com/watch?v=SmYglRCIFC8
"Moonlight Flower 月光之花 / Michael Cretu [中英歌詞 ]",https://www.youtube.com/watch?v=cIfpVPHPqRw
"Love Potion Number 9 愛情魔藥第九號 / The Searchers [ 中英歌詞 ]",https://www.youtube.com/watch?v=30DpkiFeO7U
"Three Times a Lady 緣訂三生的戀人 / Commodores [ 中英歌詞 ]",https://www.youtube.com/watch?v=SQsBGQuDDzY
"Hello Darling 你好, 親愛的 / Scotty McCreery [中英歌詞 ]",https://www.youtube.com/watch?v=djtexYB9WDY
"Dance Little Lady Dance 跳舞吧! 小女人 / Tina Charles [ 中英歌詞 ]",https://www.youtube.com/watch?v=_VBa7r5BqHY
"Angie 安琪 [翻唱版] / Steve Overland [ 中英歌詞 ]",https://www.youtube.com/watch?v=lPT3TVHs9hw
"Summer Wine 夏日美酒 / Nancy Sinatra & Lee Hazlewood [ 中英歌詞 ]",https://www.youtube.com/watch?v=oRKjsHIFw4c
"Truly Madly Deeply 誠摯狂熱深深地愛著 / Savage Garden [ 中英歌詞 ]",https://www.youtube.com/watch?v=fPZOd29D9Vw
"Living Next Door to Alice 住在艾莉絲的隔壁 / Smokie [ 中英歌詞 ]",https://www.youtube.com/watch?v=N97q-y80wms
"The Sound of Silence 寂靜之聲 / Simon & Garfunkel [ 中英歌詞 ]",https://www.youtube.com/watch?v=Qb8Q-0f_dHE
"I've Never Been to Me 不曾屬於自己 / Tracy Huang [ 中英歌詞 ]",https://www.youtube.com/watch?v=E3i8bY2Z3Ss
"Heaven Is a Place on Earth 天堂就在人間 / Belinda Carlisle [ 中英歌詞 ]",https://www.youtube.com/watch?v=JFClb8H5Zis
"I Need to Know 我需要知道 / Marc Anthony [ 中英歌詞 ]",https://www.youtube.com/watch?v=_ohqFfdDneU
"A Groovy Kind of Love 絕妙的愛情 / Phil Collins [ 中英歌詞 ]",https://www.youtube.com/watch?v=jcJcyWKdT54
"You've Lost That Lovin' Feelin' 你已失去愛的感覺 / Bill Medley [ 中英歌詞 ]",https://www.youtube.com/watch?v=cWyiwNS48xU
"My Prayer 我的祈禱 / Devotion [ 中英歌詞 ]",https://www.youtube.com/watch?v=zvsKXHfMpqk
"Slave to Love 臣服愛情 / Bryan Ferry [ 中英歌詞 ]",https://www.youtube.com/watch?v=H3zbfr4D1PQ
"Carry On Till Tomorrow 堅持到明天 / Badfinger [ 中英歌詞 ]",https://www.youtube.com/watch?v=jg3FsQLDxgo
"The Way We Were 往日情懷 / Barbra Streisand [ 中英歌詞 ]",https://www.youtube.com/watch?v=UfdzJeiK3c8
"Show Me the Way to Your Heart 引我入你心 / Scott Grimes [ 中英歌詞 ]",https://www.youtube.com/watch?v=amoH1FZFx2c
"You Set My heart On Fire 你點燃我心的熱情 / Evans & Fisher [ 中英歌詞 ]",https://www.youtube.com/watch?v=GxXBcnsT15A
"Paint My Love 憧憬我的愛 / MLTR [ 中英歌詞 ]",https://www.youtube.com/watch?v=3V_S7IHBJkw
"Love Story 愛的故事 / Andy Williams [ 中英歌詞 ]",https://www.youtube.com/watch?v=T8OBlLnC8QQ
"I Don't Know How to Love Him 我不懂如何愛他 / Yvonne Elliman [ 中英歌詞 ]",https://www.youtube.com/watch?v=U6rjuVxDrJQ
"To Love You More 愛你多更多 / Celine Dion [ 中英歌詞 ]",https://www.youtube.com/watch?v=ciUWQUuM-zg
"Day After Day 日復一日 / Badfinger [ 中英歌詞 ]",https://www.youtube.com/watch?v=8kN2k9Fib5k
"Lovefool 愛情傻子 / The Cardigans [ 中英歌詞 ]",https://www.youtube.com/watch?v=-Ufyd4jcD1c
"Super Trouper 超級馬戲團員 / ABBA [ 中英歌詞 ]",https://www.youtube.com/watch?v=JoPz3fZ86ZY
"Soledad 孤獨 / Westlife [ 中英歌詞 ]",https://www.youtube.com/watch?v=AVH-7k7hA2g
"Speak Softly, Love 柔情愛語 / Andy Williams [ 中英歌詞 ]",https://www.youtube.com/watch?v=v6DSVzATkIQ
"More Than Words 言語之外 / Extreme [ 中英歌詞 ]",https://www.youtube.com/watch?v=IiSsXSR2u8M
"I Don't Wanna Lose Your Love 我不想失去你的愛 / Crystal Gayle [ 中英歌詞 ]",https://www.youtube.com/watch?v=cAw9pxw_B8E
"Smile a Little Smile for Me 為我笑一個 / The Flying Machine [ 中英歌詞 ]",https://www.youtube.com/watch?v=vcTWzpK2xPQ
"You're Everything 你就是一切 / Diana Ross & Marvin Gaye [ 中英歌詞 ]",https://www.youtube.com/watch?v=68BKFHXMPN4
"Heart of Glass 玻璃心 / Blondie [ 中英歌詞 ]",https://www.youtube.com/watch?v=yCtakVFj2xw
"Until You 直到你出現 / Shayne Ward [ 中英歌詞 ]",https://www.youtube.com/watch?v=jKk25LGWQhU
"Forever Love永恆的愛 / Gary Barlow [ 中英歌詞 ]",https://www.youtube.com/watch?v=91oIZHy3bqk
"Do I Love You 我是否愛著你 / Tracy Huang [ 中英歌詞 ]",https://www.youtube.com/watch?v=AxOJ_VU7rwI
"Together Forever 永遠在一起 / Rick Astley [ 中英歌詞 ]",https://www.youtube.com/watch?v=6tmEVZbCNi8
"Lay All Your Love On Me 把你全部的愛都給我 / ABBA [ 中英歌詞 ]",https://www.youtube.com/watch?v=kdL-_MPmDcw
"For A Life Time 愛我一生 / Modern Talking [ 中英歌詞 ]",https://www.youtube.com/watch?v=P32ys1DK-Ag
"Auld Lang Syne 往日美好時光 / Ngoc Lan [ 中英歌詞 ]",https://www.youtube.com/watch?v=L6eLlb_rexg
"Blue Bayou 藍色海灣 / Linda Ronstadt [ 中英歌詞 ]",https://www.youtube.com/watch?v=F_rH_Hb-cUE
"Smoke Gets in Your Eyes 情霧迷濛你的眼 / J.D. Souther [ 中英歌詞 ]",https://www.youtube.com/watch?v=NHxo9eIgLOo
"Can't You See 難道你不明白 / Tiffany [ 中英歌詞 ]",https://www.youtube.com/watch?v=6QodwdSE49U
"One in a Million 與眾不同 / Bosson [ 中英歌詞 ]",https://www.youtube.com/watch?v=MXVeUpkLhhg
"All Alone on Christmas 獨自一人的聖誕 / Darlene Love [ 中英歌詞 ]",https://www.youtube.com/watch?v=XGOOxHZDUgk
"December,1963 多美好的夜晚 / The Four Seasons [ 中英歌詞 ]",https://www.youtube.com/watch?v=KPZawNiC9CA
"Do That to Me One More Time 再次深情對待我 / Captain & Tennille [ 中英歌詞 ]",https://www.youtube.com/watch?v=oomRK11KMpw
"My Heart Belongs to Me 我的心屬於我自己 / Barbra Streisand [ 中英歌詞 ]",https://www.youtube.com/watch?v=gq_5PnDjE90
"A Perfect Christmas 完美聖誕節 / Jose Mari Chan [ 中英歌詞 ]",https://www.youtube.com/watch?v=KfVvlLP1q5Q
"Cherish 珍惜 / Kool & the Gang [ 中英歌詞 ]",https://www.youtube.com/watch?v=y8EOTr0LByY
"You Make Me Feel Brand New 你讓我感覺煥然一新 / The Stylistics [ 中英歌詞 ]",https://www.youtube.com/watch?v=FUzO9j8iwQA
"I Want You Back 要你回來我身邊 / Bananarama [ 中英歌詞 ]",https://www.youtube.com/watch?v=G7sBYRItGrI
"Think I'm in Love Again 我又戀愛了 / Paul Anka & Gloria Estefan [ 中英歌詞 ]",https://www.youtube.com/watch?v=pdr-li-LnQI
"Half the Way 愛未滿 / Crystal Gayle [ 中英歌詞 ]",https://www.youtube.com/watch?v=W5BPo1g_wgs
"After All 愛終究到來 / Al Jarreau [ 中英歌詞 ]",https://www.youtube.com/watch?v=hBZCB6YzniQ
"At Seventeen 十七歲時 / Janis Ian [ 中英歌詞 ]",https://www.youtube.com/watch?v=NWDEwY3JQJk
"Lost in the Fifties Tonight 迷失在五十年代的今晚 / Ronnie Milsap [ 中英歌詞 ]",https://www.youtube.com/watch?v=yzEYbomBylg
"Wild World 狂野的世界 / Cat Stevens [ 中英歌詞 ]",https://www.youtube.com/watch?v=5og-D59jly8
"Heartbreaker 負心的人 / Dionne Warwick [ 中英歌詞 ]",https://www.youtube.com/watch?v=M2JaUSbRJPM
"I'm Gonna Give My Heart 我願付出我的真心 / London Boys [ 中英歌詞 ]",https://www.youtube.com/watch?v=nPw8VVwyL5M
"When You Say Nothing At All 一切盡在不言中 / Ronan Keating [ 中英歌詞 ]",https://www.youtube.com/watch?v=RJW4LAk4Q14
"Close to You 靠近你 / Trix [ 中英歌詞 ]",https://www.youtube.com/watch?v=tfyQ1GvTnS4
"Shake You Down令你心動 / Gregory Abbott [ 中英歌詞 ]",https://www.youtube.com/watch?v=LDp_XuaEZh8
"Midnight Lady 午夜佳人 / Chris Norman [ 中英歌詞 ]",https://www.youtube.com/watch?v=q0py9wTTiBw
"Falling in Love (Uh- Oh) 陷入熱戀 / Gloria Estefan [ 中英歌詞 ]",https://www.youtube.com/watch?v=4aa2HS9WiKM
"Have you never been mellow你不曾放鬆心情嗎 / Olivia Newton -John [ 中英歌詞 ]",https://www.youtube.com/watch?v=vJR1TGQ1r8w
"Come What May 無論未來如何 / Lani Hall & Herb Alpert [ 中英歌詞 ]",https://www.youtube.com/watch?v=JqGdh68ZC2Y
"Touch by Touch 止不住的觸動 / Joy [ 中英歌詞 ]",https://www.youtube.com/watch?v=AuM8a50p8I8
"Love Me With All of Your Heart 全心全意愛著我 / Engelbert humperdinck [ 中英歌詞 ]",https://www.youtube.com/watch?v=svfW8a8hXH0
"How Do You Heal A Broken Heart 你該如何撫平受傷的心 / Chris Walker [ 中英歌詞 ]",https://www.youtube.com/watch?v=i1dal8JC5BM
"I'll Never Dance Again 我再也不跳舞了 / Herman's Hermits [ 中英歌詞 ]",https://www.youtube.com/watch?v=ZhpUGfbqz1Y
"Too much heaven 無限幸福 / Bee Gees［中英歌詞］",https://www.youtube.com/watch?v=kWueQCW9ySU
"After the love has gone 愛已逝去後 / Earth, Wind & Fire [中英歌詞 ]",https://www.youtube.com/watch?v=f4NGd92XhrI
"Goodbye 再見 / Kenny Rogers [ 中英歌詞 ]",https://www.youtube.com/watch?v=wAocg4DlKHM
"More than I can say 愛你在心口難開 / Leo Sayer [ 中英歌詞 ]",https://www.youtube.com/watch?v=MM2RAaGToow
"The End of the World 世界的盡頭 / Skeeter Davis [ 中英歌詞 ]",https://www.youtube.com/watch?v=IkQ1eFCmf8U
"Venus 維納斯 / Shocking Blue [ 中英歌詞 ]",https://www.youtube.com/watch?v=QGDEmV0OtO8
"How 'Bout Us 那我們呢 / Champaign [ 中英歌詞 ]",https://www.youtube.com/watch?v=OouSJZHq2o0
"Daddy's Home 爹地回來了 / Jermaine Jackson [ 中英歌詞 ]",https://www.youtube.com/watch?v=mLrjPp-3osU
"Fairy Tale 愛情神話 / MLTR [ 中英歌詞 ]",https://www.youtube.com/watch?v=aQ4v-cu6ho4
"Sister Golden Hair 金髮俏妞 / America [ 中英歌詞 ]",https://www.youtube.com/watch?v=5Rs0H8Q5EKs
"Loving you 愛著你 / Minnie Riperton [ 中英歌詞 ]",https://www.youtube.com/watch?v=IbHrhS0v3hs
"Lost in Emotion 迷失於情感 / Lisa Lisa & Cult Jam [ 中英歌詞 ]",https://www.youtube.com/watch?v=zZHoz92vA6k
"You're My Everything 你是我的一切 / Santa Esmeralda [ 中英歌詞 ]",https://www.youtube.com/watch?v=XAkP34R5gHc
"You Got It 你擁有了 / Roy Orbison [ 中英歌詞 ]",https://www.youtube.com/watch?v=DnvTkLOkzoI
"Four Letter Word 情緒性字眼 / Kim Wilde [ 中英歌詞 ]",https://www.youtube.com/watch?v=XcGfHNgiHNg
"Achy breaky heart疼痛而破碎的心 / Billy Ray Cyrus [ 中英歌詞 ]",https://www.youtube.com/watch?v=jO_6Iy6yecE
"Wicked Game 邪惡的愛情遊戲 / Chris Isaak [ 中英歌詞 ]",https://www.youtube.com/watch?v=XOaUBuAri-8
"Kung Fu Fighting 習武練功 / Carl Douglas [ 中英歌詞 ]",https://www.youtube.com/watch?v=NN-WAY16XDM
"I Surrender 為愛臣服 / Celine Dion [ 中英歌詞 ]",https://www.youtube.com/watch?v=NiiI4yJFdDM
"You’re my heart, you’re my soul 你是我的心靈真愛 / Modern Talking [ 中英歌詞 ]",https://www.youtube.com/watch?v=dvAR7z4hsoI
"Oh, Pretty Woman 漂亮女人 / Roy Orbison [ 中英歌詞 ]",https://www.youtube.com/watch?v=kJIMe4HAmgs
"I Started a Joke 我開了個玩笑 / Bee Gees [ 中英歌詞 ]",https://www.youtube.com/watch?v=xAybPRPb6iI
"You Don't Have to Say You Love Me 你不必說你愛我 / Dusty Springfield [ 中英歌詞 ]",https://www.youtube.com/watch?v=GlZdkKcsdAw
"The Final Countdown 倒數計時 / Europe [ 中英歌詞 ]",https://www.youtube.com/watch?v=5bgstgUtYcM
"Being With You 和你在一起 / Smokey Robinson [ 中英歌詞 ]",https://www.youtube.com/watch?v=Xj8bQFMBpdA
"Coco Jamboo 熱情可可 / Mr. President [ 中英歌詞 ]",https://www.youtube.com/watch?v=Llp0wAkIiYw
"Valentine 情人 / Jim Brickman ft. Martina McBride [ 中英歌詞 ]",https://www.youtube.com/watch?v=Q56GSvUQx4E
"Cool Night 美好的沁涼夜 / Paul Davis [ 中英歌詞 ]",https://www.youtube.com/watch?v=fgy-gEFhygc
"I Can Wait Forever 我會永遠等你 / Air Supply [ 中英歌詞 ]",https://www.youtube.com/watch?v=hOxj_VgmbFk
"Faithfully 堅定不渝 / Journey [ 中英歌詞 ]",https://www.youtube.com/watch?v=qAmw9mfuGww
"Hurts So Good 甜蜜的折磨 / John Mellencamp [ 中英歌詞 ]",https://www.youtube.com/watch?v=GuIIWhe9NXk
"Something in Your Eyes 眼中的神采 / Dusty Springfield [ 中英歌詞 ]",https://www.youtube.com/watch?v=lHE-iBSQJVc
"You Are All I Need Tonight 今晚我只需要你 / Gerard Joling [ 中文歌詞 ]",https://www.youtube.com/watch?v=yIrixk0fqcU
"Stand By Me 陪在我身旁 / Mickey Gilley [ 中英歌詞 ]",https://www.youtube.com/watch?v=XG_sqc7Z5cs
"Still Got The Blues 依然深感憂鬱 / Gary Moore [ 中英歌詞 ]",https://www.youtube.com/watch?v=k8LIs22Y1Y4
"More than a woman 比女人還女人/ Bee Gees [ 中英歌詞 ]",https://www.youtube.com/watch?v=a5XPKmukARs
"What Kind of Fool 多傻的人 / Barbaba Streisand & Barry Gibb [ 中英歌詞 ]",https://www.youtube.com/watch?v=gatFfttluOI
"Xanadu 仙納杜 / Olivia Newton-John [ 中英歌詞 ]",https://www.youtube.com/watch?v=-2Fdwk0meUE
"Crying 哭泣 / Gerard Joling [ 中英歌詞 ]",https://www.youtube.com/watch?v=syBh62bsg4E
"The Music of Goodbye離別的音樂/Melissa Manchester & Al Jarreau[ 中英歌詞 ]",https://www.youtube.com/watch?v=MIs-0B6Q1Rs
"When You Love a Woman 當你愛上一個女人 / Journey [ 中英歌詞 ]",https://www.youtube.com/watch?v=hN_yEqx5a3Y
"Some Guys Have All The Luck 有些人天生就是幸運兒 / Rod Stewart [ 中英歌詞 ]",https://www.youtube.com/watch?v=qLo-pcCiNxY
"Hungry Eyes 渴望的眼神 / Eric Carmen [ 中英歌詞 ]",https://www.youtube.com/watch?v=KfJ5GT7v2Ns
"Hold me for a while 擁抱我一會兒 / Rednex [ 中英歌詞 ]",https://www.youtube.com/watch?v=rdBGw7kKHD8
"Hard to Say I'm Sorry 難以說抱歉 / Chicago [ 中英歌詞 ]",https://www.youtube.com/watch?v=0_UK20_mApk
"Suddenly 那一瞬間 / Billy Ocean [ 中英歌詞 ]",https://www.youtube.com/watch?v=IDdkF6txpiU
"Never Gonna Fall in Love Again 再也不要談戀愛 / Eric Carmen [ 中英歌詞 ]",https://www.youtube.com/watch?v=xOUgma9lhBs
"Leader of the Band 樂隊領班 / Dan Fogelberg [ 中英歌詞 ]",https://www.youtube.com/watch?v=kDNseuAYvPA
"It's My Life 這是我的人生 / Bon Jovi [ 中英歌詞 ]",https://www.youtube.com/watch?v=RjFUfpTGRTc
"Black Is Black 陰暗心情 / Belle Epoque [ 中英歌詞 ]",https://www.youtube.com/watch?v=5RzzLFjsCos
"All I Wanted 我心所求 / Kansas [ 中英歌詞 ]",https://www.youtube.com/watch?v=RjEXWCqdo7U
"The Way I Feel Tonight 今夜的感覺 / Bay City Rollers [ 中英歌詞 ]",https://www.youtube.com/watch?v=WROcx5J68O8
"Still in love with you 還愛著你 / Sherbet [ 中英歌詞 ]",https://www.youtube.com/watch?v=V6OcEwz4vHg
"Windflowers 風之花 / Seal & Crofts [ 中英歌詞 ]",https://www.youtube.com/watch?v=LVTX76uDvjs
"I Could Not Love You More 我非常愛你 / Bee Gees [ 中英歌詞 ]",https://www.youtube.com/watch?v=gmyx4kTscTs
"Yellow River 黃河 / Christie [ 中英歌詞 ]",https://www.youtube.com/watch?v=tO18DCI8Pvk
"Somethin' Stupid 一些蠢話 / Robbie Williams & Nicole Kidman [ 中英歌詞 ]",https://www.youtube.com/watch?v=Cvha-OHSYjY
"From Me to You 真情專送 / Debby Boone [ 中英歌詞 ]",https://www.youtube.com/watch?v=XtCIl46DFPA
"This Is My Song 這是我的歌 / Engelbert Humperdinck [ 中英歌詞 ]",https://www.youtube.com/watch?v=otpfW_S3wqM
"Forever 直到永遠 / Kenny Loggins [ 中英歌詞 ]",https://www.youtube.com/watch?v=-5VeaongX1E
"Donna Donna 多娜多娜 / Joan Baez [ 中英歌詞 ]",https://www.youtube.com/watch?v=yo9Lkq4SyTg
"Still Loving You 依然深愛著你 / Scorpions [ 中英歌詞 ]",https://www.youtube.com/watch?v=o8x1LzTHaPM
"Weekend 週末 / Tracy Huang [ 中英歌詞 ]",https://www.youtube.com/watch?v=IH7itNCPX-U
"Give Love 讓愛傳出去 [ 中英歌詞 ]",https://www.youtube.com/watch?v=NQPNluMRDxw
"Hot Stuff 火熱邂逅 / Donna Summer [ 中英歌詞 ]",https://www.youtube.com/watch?v=x2MRSlJFvkI
"He Ain't Heavy, He's My Brother 他不重,他是我兄弟 / The Hollies [ 中英歌詞 ]",https://www.youtube.com/watch?v=set6wBPNtxU
"I Don't Want to Miss a Thing我不願錯過這一切 / Aerosmith [ 中英歌詞 ]",https://www.youtube.com/watch?v=96hyX661G7M
"I Love How You Love Me 我愛你愛我的方式 / Tracy Huang [ 中英歌詞 ]",https://www.youtube.com/watch?v=xrJVU9kB0dE
"The Last Waltz 最後的華爾滋 / Engelbert Humperdinck [ 中英歌詞 ]",https://www.youtube.com/watch?v=MFGsJrcx6BY
"So bad 非常非常的 / Paul McCartney [ 中英歌詞 ]",https://www.youtube.com/watch?v=Rb_9JjLeYGg
"Joanna 喬安娜 / Kool & The Gang [ 中英歌詞 ]",https://www.youtube.com/watch?v=giLtuJh5blc
"I know him so well 我是如此了解他 / Elaine Page & Babara Dickson [ 中英歌詞 ]",https://www.youtube.com/watch?v=yE42zgIRtAI
"Bridge over troubled water 惡水上的大橋/ Simon & Garfunkel [ 中英歌詞 ]",https://www.youtube.com/watch?v=gKz4Se7nJh4
"One Way Love 單戀 / Patrick Juvet [ 中英歌詞 ]",https://www.youtube.com/watch?v=ji7gt7yH27s
"In My Dreams 在我夢中 / REO Speedwagon [ 中英歌詞 ]",https://www.youtube.com/watch?v=7fJgOLVm28U
"More Than Words Can Say 無法用言語道盡 / Alias [ 中英歌詞 ]",https://www.youtube.com/watch?v=Ko6xYUHiuso
"There You'll Be 有你相依 / Faith Hill [ 中英歌詞 ]",https://www.youtube.com/watch?v=tlfZkYttd7M
"From a Distance 遠遠望去 / Bette Midler [ 中英歌詞 ]",https://www.youtube.com/watch?v=Gz1UfzdpqDw
"Desperado 漂泊浪子 / Westlife [ 中英歌詞 ]",https://www.youtube.com/watch?v=Wx6tC8rWMl0
"Rhythm Of The Rain 雨的旋律 / Dan Fogelberg [ 中英歌詞 ]",https://www.youtube.com/watch?v=Psr8m5IDlPw
"Leave a light on 留一盞燈 / Belinda Carlisle [ 中英歌詞 ]",https://www.youtube.com/watch?v=3zVvF8fqMaU
"The Exodus Song 出埃及記之歌 / Andy Williams [ 中英歌詞 ]",https://www.youtube.com/watch?v=-u5JoQ7EiLc
"Believe 相信 / Cher [ 中英歌詞 ]",https://www.youtube.com/watch?v=eSxxf8UHRsc
"Imagine 想像 / Boyce Avenue [ 中英歌詞 ]",https://www.youtube.com/watch?v=3SDorDG69bA
"Second Chance 第二次機會 / 38 Special [ 中英歌詞 ]",https://www.youtube.com/watch?v=oOril3Id1W4
"That's My Goal 勇敢追夢 / Shayne Ward [ 中英歌詞 ]",https://www.youtube.com/watch?v=o2LYnuYC6K8
"Don’t Give Up On Us 別放棄彼此 / David Soul [ 中英歌詞 ]",https://www.youtube.com/watch?v=dm4pEZVXY5o
"Only You 只有你 / The Platters [ 中英歌詞 ]",https://www.youtube.com/watch?v=C2sflCX01U8
"Tarzan boy 泰山男孩 / Baltimora [ 中英歌詞 ]",https://www.youtube.com/watch?v=91HBmJ9ZSwU
"The Rose 玫瑰 / Bette Midler [ 中英歌詞 ]",https://www.youtube.com/watch?v=OvRRzhFQrpo
"Half Crazy 幾分瘋狂 / Johnny Gill [ 中英歌詞 ]",https://www.youtube.com/watch?v=JjFcli5_R-4
"The one that you love 你唯一所愛的人 / Air Supply [ 中英歌詞 ]",https://www.youtube.com/watch?v=kI7nVVi3y7k
"You're My Destination 你是我的歸屬 / Helene Fischer [ 中英歌詞 ]",https://www.youtube.com/watch?v=rk03Nx89YHs
"The Shoop Shoop Song( It's in His Kiss) 愛之吻 / Cher [ 中英歌詞 ]",https://www.youtube.com/watch?v=eAEv3pnGvOU
"First Love 最初的愛 / Jessa Zaragoza [ 中英歌詞 ]",https://www.youtube.com/watch?v=i7BkjMd3wew
"Me and you and a dog named Boo 我和你還有一隻叫小布的狗 / Lobo [ 中英歌詞 ]",https://www.youtube.com/watch?v=E3bW5srVMpE
"Vincent 梵谷之歌 / Don Mclean [ 中英歌詞 ]",https://www.youtube.com/watch?v=ddyN_DwIibE
"Unchained Melody 奔放的旋律/ Righteous Brothers [ 中英歌詞 ]",https://www.youtube.com/watch?v=GxFPpd35Zok
"Cry On My Shoulder 靠在我肩上哭泣 / DSDS [ 中英歌詞 ]",https://www.youtube.com/watch?v=KPWDysAiMkE
"Here comes the sun 太陽出來了 / Boyce Avenue [ 中英歌詞 ]",https://www.youtube.com/watch?v=EvtLQztizpk
"Greensleeves 綠袖子 / Celtic Ladies [ 中英歌詞 ]",https://www.youtube.com/watch?v=EXfnqBRoLyE
"Danger Zone 危險地帶 / Kenny Loggins [ 中英歌詞 ]",https://www.youtube.com/watch?v=O7-krdg-j8g
"When I'm With You 當你我相伴時 / Sheriff [ 中英歌詞 ]",https://www.youtube.com/watch?v=_TQ2q3N8DlI
"Fallin' In Love 墜入情網 / La Bouche [ 中英歌詞 ]",https://www.youtube.com/watch?v=pQHp_v6tON0
"The Sweetest Thing I’ve Ever Known 我所知道最甜蜜的事 / Juice Newton [ 中英歌詞 ]",https://www.youtube.com/watch?v=MkuFzXZFPG0
"Time in a Bottle 時光寶瓶 / Jim Croce [ 中英歌詞 ]",https://www.youtube.com/watch?v=HcuJjDiJrXs
"You Call It Love 你所說的愛情 / Karoline Kruger [ 中英歌詞 ]",https://www.youtube.com/watch?v=5Gx3A7DCjG4
"Sweet Talkin' Woman 甜言蜜語的女人 / ELO [ 中英歌詞 ]",https://www.youtube.com/watch?v=szbSe-syA04
"La Vie En Rose 玫瑰人生 / Lucy Thomas [ 中英歌詞 ]",https://www.youtube.com/watch?v=up7o6kCggiI
"No Promises 堅固柔情 / Shayne Ward [ 中英歌詞 ]",https://www.youtube.com/watch?v=ZZjt6C4Viig
"Don't Go Breaking My Heart 別讓我心碎 / Elton John & Kiki Dee [ 中英歌詞 ]",https://www.youtube.com/watch?v=IUijsF1qhF0
"Memory 回憶 / Barbra Streisand [ 中英歌詞 ]",https://www.youtube.com/watch?v=sn5gTImpO6A
"Puff the Magic Dragon帕夫,神奇的龍 / Peter, Paul & Mary [ 中英歌詞 ]",https://www.youtube.com/watch?v=AqMskoG_6Qc
"My Sweet Lord 我親愛的上帝 / George Harrison [ 中英歌詞 ]",https://www.youtube.com/watch?v=m0TSVM4VUJk
"That's the Way I Like It 我就是喜歡那樣 / KC& The Sunshine Band [ 中英歌詞 ]",https://www.youtube.com/watch?v=DOJTSTYIv_4
"Drive愛情接送 / The Cars [ 中英歌詞 ]",https://www.youtube.com/watch?v=5TDKdiOPBmE
"I'll Have to Say I Love You in a Song 歌聲傳情 / Jim Croce [ 中英歌詞 ]",https://www.youtube.com/watch?v=BhTkbEAYHbE
"Baby Can I Hold You 寶貝我可以抱你嗎 / Boy Zone [ 中英歌詞 ]",https://www.youtube.com/watch?v=Bg1bbHYRhLA
"I Want to Know What Love Is 我想知道愛是什麼/ Foreigner [ 中英歌詞 ]",https://www.youtube.com/watch?v=okA-n9XP1JM
